smiles,name,bioactivity_class
c1ccc(cc1)N(c2ccccc2)c3[nH+]c(nc(n3)N)C[NH+]4CCN(CC4)c5ccccc5F,C19891008,inactive
CC(C)(C)[C@H]1CC=C2[C@H](C1)[C@H](C(C(=C2C#N)[NH3+])(C#N)C#N)c3ccc(cc3)OC(F)(F)F,C08442016,inactive
Cc1c(cc(s1)c2cc([nH]n2)C(F)(F)F)S(=O)(=O)Nc3cccc(c3)F,C33173803,inactive
CC[C@@H]1[C@@]([C@@H]([C@@H](C(=O)[C@@H](C[C@@]([C@@H]([C@@H]([C@@H]([C@@H](C(=O)O1)C)O[C@@H]2C[C@@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)[NH+](C)C)OC(=O)CC)(C)O)C)C)O)(C)O,C08101097,inactive
c1ccc2c(c1)CN(C2=[NH2+])c3ccc(c(c3)S(=O)(=O)[N-]c4cccc(c4)Cl)Cl,C12592109,inactive
CCOc1cc(c(c(c1OCC)Br)Br)[C@@H]2C(=C(OC(=C2C(=O)OCC)C)N)C#N,C00679294,inactive
CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,C94303209,inactive
COc1ccc(cc1OC)n2c(=O)c3ccccc3nc2SCC(=O)Nc4ccc(cc4)C(=O)N,C02633558,inactive
Cc1ccc(cc1)S(=O)(=O)NCCc2nnc3n2nc(cc3)SCC(=O)Nc4ccc(cc4)Br,C33355723,inactive
CC(C)C[C@@H](C(=O)NCC(C)C)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@H]2[C@H]4N1C(=O)c5c4cccc5,C63383574,inactive
CCN(C1CCC(CC1)N1CCCCC1)c1c(C)c(cc2n(C)ncc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516861,active
COc1ccc(cc1N(C[C@H](CN(Cc2ccccc2)Cc3ccccc3)O)S(=O)(=O)c4ccccc4)[N+](=O)[O-],C33354087,inactive
CN(C)c1ccc(cc1)/N=C/2\C=C(C(=O)C=C2NC(=O)c3cccc(c3)[S@@](=O)OF)NC(=O)c4ccco4,C06287055,inactive
COc1cc(c(c(c1)OC)C2=CC[NH+](CC2)CC(=O)Nc3ccc(cc3)C(=O)N)OC,C12768122,inactive
c1ccc2c(c1)C(=O)N([C@@H](N2)c3ccco3)NC(=O)c4ccc(cc4)Cl,C39919832,inactive
Cc1ccc(cc1F)C(=O)C2=C(C(=O)N([C@@H]2c3cc(c(c(c3)Br)O)OC)CCCn4cc[nH+]c4)O,C98218442,inactive
C[NH+]1CCc2c(sc3c2C(=O)N[C@H](N3)c4ccc(cc4)OC(=O)c5cc(c(c(c5)OC)OC)OC)C1,C19816747,inactive
COc1ccc(cc1)SCCCC(=O)Nc2c(c3c(s2)C[NH+](CC3)Cc4ccccc4)C(=O)OC,C09473022,inactive
Cc1cc(C)c(CNC(=O)c2cc(-c3cnn(CCN4CCOCC4)c3)cc(N(C)[C@H]3CC[C@@H](N)CC3)c2C)c(=O)[nH]1,CHEMBL3697439,active
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)c2ccc(cc2)N(C)C)c2ccccc12,574898,active
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@](C[C@@]([C@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]2C[C@]([C@@H]([C@@H](O2)C)O)(C)OC)C)O[C@@H]3[C@@H]([C@@H](C[C@@H](O3)C)[NH+](C)C)O)(C)O)(C)F)C)O)(C)O,C76821045,inactive
[H]/N=C\1/C(=C/c2cn(c3c2cccc3)CCCOc4ccc(cc4)CC)/C(=O)N=C5N1N=C(S5)SCc6ccccc6,C97964343,inactive
COc1ccc(cc1)n2c(nnc2SCC(=O)Nc3cccc(c3)C(F)(F)F)COc4ccc(cc4)Cl,C97958397,inactive
CCN(CC)S(=O)(=O)c1ccc(cc1)Nc2c(c(nc[nH+]2)N(Cc3ccccc3)c4ccccn4)N,C40759545,inactive
c1ccc(cc1)C(=O)N2[C@H]3CCCC[C@@H]3C[C@@H]2C(=O)N4CCC[C@@H](C4)C(=O)N,C78498156,inactive
COc1ccc2cc(ccc2c1)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(cc4)Cl)CCCn5cc[nH+]c5)O,C39847819,inactive
c1ccc2c(c1)nc(n2C(=O)CCN3C(=O)/C(=C/c4cccs4)/SC3=S)SCC(=O)Nc5cccc(c5)Br,C97957638,inactive
Cc1ccc(cc1)c2nc(s[n+]2c3ccccc3)N[C@@H](C(Cl)(Cl)Cl)NC(=O)OCc4ccccc4,C59222258,inactive
CC(=O)N[C@@H](CC1=c2ccccc2=[NH+]C1)C(=O)OC[C@@H]3CC(=O)N4C=C(C=C[C@@H]4N3)Br,C63731499,inactive
CC1(C)CC(NC(=O)c2ccc(Oc3cccc(-c4ccnnc4)c3C#N)c(Cl)c2)CC(C)(C)N1,CHEMBL3264787,active
COc1ccc(cc1)N2C(=O)[C@](C(=O)NC2=O)(Cc3cccc4c3cccc4)C[NH+]5C[C@H]6C[C@@H](C5)c7cccc(=O)n7C6,C70669793,inactive
c1cc(cc(c1)NS(=O)(=O)c2ccc(c(c2)Cl)Cl)C(=O)NCCCn3cc[nH+]c3,C28201876,inactive
CC(C)(C)c1ccc(cc1)c2nnc(n2c3ccc(cc3)OC)SCC(=O)N/N=C/c4cccc(c4OC)OC,C01870962,inactive
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL5090885,active
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=C/C(=N\OCC(=O)NCCc5c[nH]c[nH+]5)/CC[C@]34C)C,C08917858,inactive
CCn1c(nnc1SCC(=O)Nc2c(c3c(s2)C[C@@H](CC3)C(C)(C)C)C#N)CC(=O)Nc4ccccc4,C02859376,inactive
COc1cc(c(cc1OC)Br)c2[nH+]cc(c(n2)N)I,C97626911,inactive
CC[C@@H](C)CNc1cc2c([nH+]c1)N([C@@H]([C@@H]2NC(=O)COC)C(=O)OC)CCC3=c4ccccc4=[NH+]C3,C63985768,inactive
CS(=O)(=O)Nc1ccc(c(c1)NC(=O)[C@@H](CC(=O)[O-])[NH3+])Cl,C85813701,inactive
C[C@H](C(=O)Nc1ccccc1C(=O)N)Sc2ccc(cc2)NS(=O)(=O)c3cccs3,C22569300,inactive
CCc1ccccc1NC(=O)CSc2c([nH+]c([nH]2)c3ccc(cc3)C)S(=O)(=O)c4ccccc4,C12112518,inactive
CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C#CCN1CCCCC1,601738,active
Cc1ccc(c(c1)Br)NC(=O)CSc2[nH]c3cc(ccc3n2)OC,C04274567,inactive
CC(C)[C@@H](C(=O)NNC(=O)Cc1c[nH]c2c1cccc2)NS(=O)(=O)c3ccc4ccccc4c3,C22698614,inactive
CCc1ccc(cc1)OCC(=O)Nc2c(c3c(s2)C[C@@H](CC3)C)C(=O)N[C@H]4CCS(=O)(=O)C4,C39836393,inactive
COc1ccc(cc1OC)CC[n+]2cnc3c(c2N)c(c(n3Cc4ccccc4)c5ccccc5)c6ccccc6,C02255004,inactive
Cc1cc(C)c(CN2CCc3c(Cl)cc(C(F)C4CCN(CC4)C(=O)CO)c(Cl)c3C2=O)c(=O)[nH]1,435497,active
CCOc1cccc(c1)C(=O)NC(=S)Nc2ccc3c(c2)nc(o3)c4cc(cc(c4)C)C,C08831138,inactive
c1ccc2c(c1)nc3n2c4c(s3)c(=[NH2+])n(cn4)NC(=O)Nc5cccc(c5)C(F)(F)F,C08426324,inactive
COc1cc(C)[nH]c(=O)c1CNC(=O)c1cc2c(ccn2c(C(C)N2CCN(CC(F)(F)F)CC2)c1C)-c1ccc(F)cc1,490283,active
COc1ccc(cc1)C(=O)/N=C(\NCCC2=c3ccccc3=[NH+]C2)/Nc4ccc(c(c4)Cl)OC,C63589300,inactive
CN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1cnn(C)c1,514150,active
Cc1ccc(cc1)NC(=O)[C@@H](c2cccc[nH+]2)N(Cc3ccccc3)C(=O)c4ccc(cc4)NC(=O)C,C00722294,inactive
COc1ccc(cc1OC)[C@H]2[C@H]([C@@]([NH+]=C(N2)O)(C(F)(F)F)O)C(=O)c3ccc(cc3)F,C09380299,inactive
Cc1ccc(cc1)C(=O)[C@H]2[C@@H](NC(=[NH+][C@@]2(C(F)(F)F)O)O)c3cn(nc3c4ccccc4)c5ccccc5,C08915334,inactive
CC(=O)N[C@@H](CC1=c2ccccc2=[NH+]C1)C(=O)NNC(=O)CSc3nc4ccccc4s3,C63806710,inactive
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(C)CC2)c2ccccc12,50563818,active
COc1cccc(c1OCc2ccc(cc2Cl)Cl)/C=C/3\C(=O)N(C(=S)S3)NC(=O)c4ccccc4,C97962102,inactive
CN1CCCc2c1ccc(c2)[C@@H](CNC(=O)Nc3ccccc3C(F)(F)F)[NH+]4CCCC4,C38670707,inactive
c1ccc(c(c1)c2nnc(n2N)SCC(=O)Nc3ccc4c(c3)OCCO4)Br,C09092132,inactive
c1cc(sc1)[C@H]2CC3=C([C@H](C4=C(N=N[C@H]4N3)O)c5ccc(s5)Br)C(=O)C2,C39359202,inactive
CN(C)Cc1ccc(cn1)-c1cc(N(C)C2CCNCC2)c(C)c(c1)C(=O)NCc1c(C)cc(C)nc1=O,514180,active
c1ccc2c(c1)c(ccn2)C[NH+]3C[C@@H](C[C@H]3C(=O)NCCc4cccc(c4)F)Sc5[nH]c6ccccc6n5,C11785084,inactive
c1cc2cccc3c2c(c1)C(=O)N(C3=O)CC[NH+]4CCN(CC4)C[C@H](COc5c(cc(cc5F)Br)F)O,C97985355,inactive
C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@@H]3C2=CC(=O)[C@@H]4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C)O)[C@@H](CCC(C)(C)O)OC(=O)C,C34704085,inactive
CC(=O)Nc1ccc(cc1OC)S(=O)(=O)NC[C@H](c2cccs2)C3=c4ccccc4=[NH+]C3,C63850103,inactive
CCOC(=O)c1ccc(cc1)N2[C@@H](C(=C(C2=O)O)C(=O)c3ccc(cc3)[N+](=O)[O-])c4ccc(cc4)Br,C53335452,inactive
CCOc1ccc(cc1)[C@H](CCC(=O)N/N=C\c2cc(c(c(c2)Br)OC)Br)O,C58892894,inactive
CCOC(=O)C1=C(n2c(=O)/c(=C/c3ccc(cc3)Cl)/sc2=C([C@@H]1c4ccc(cc4)Cl)C(=O)OC)N,C01823141,inactive
CC[C@@H](c1scc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCN(Cc2ccc(Cl)cn2)CC1,CHEMBL4127201,active
Cc1ccc(c(c1)n2cc[nH+]c2SCC(=O)Nc3cccc(c3)S(=O)(=O)/N=C\4/CCCN4)C,C36386986,inactive
Cc1cccc(c1)n2cc[nH+]c2S[C@@H](C)C(=O)Nc3ccc(cc3)C(=O)Nc4ccccc4OC,C23224082,inactive
Cc1cc(C)c(CNC(=O)c2cc3CC4(CCCC4)Oc3c(Br)c2)c(=O)[nH]1,359810,active
C[C@H]1CCc2c(sc3c2C(=[NH+][C@H](N3)c4ccc(c(c4)OC)OC(=O)c5ccc(cc5Cl)Cl)O)C1,C15947727,inactive
CCn1c(nnc1SCC(=O)Nc2ccc(cc2)Br)CC(=O)Nc3ccccc3OC,C02867082,inactive
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=C/C(=N\OCC(=O)NCc5cccc[nH+]5)/CC[C@@]34C)C)O,C15957647,inactive
C[C@H]1CCc2c(sc3c2c(=O)n(c(n3)SCc4[nH+]c(c5ccccc5n4)N)C[C@@H]6CCCO6)C1,C18327942,inactive
CCN(c1cc(-c2ccc(CN3CC(F)C3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3697474,active
CC(=O)Nc1ccc(cc1)S(=O)(=O)N(CC(=O)NN=C2CCC(CC2)C(C)(C)C)c3ccc(cc3)OC,C20231846,inactive
C/C(=N/Nc1[nH]nc(n1)SCC(=O)Nc2cccc(c2)Br)/C=C/c3ccccc3,C59022932,inactive
CC1(CC2=C([C@H](C(=C(N2c3cccc(c3)C(F)(F)F)[NH3+])C#N)c4ccc(cc4)OCC=C)C(=O)C1)C,C02387636,inactive
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL5076514,active
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2OCC(CO2)N(C)C)c2ccccc12,574844,active
COC(C1CCOCC1)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,50246941,active
CCOc1cccc(c1O)[C@@H]2CC(=N[C@H]([NH2+]2)c3ccc(cc3)Cl)c4ccc(cc4)Br,C09541404,inactive
CC(C)n1ncc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)c(Cl)c(nc12)-c1ccc2OCCOc2c1,382150,active
CCCOc1ccc(cc1OCC)[C@H]2C(=C(C(=O)N2CCC[NH+](C)C)O)C(=O)c3c(n4cccc(c4n3)C)C,C35484083,inactive
CCOC(=O)[C@@H]1[C@H](SC2=C1CCCCC2)NC(=O)CSC3=NC(=O)CC(=[NH+]3)N,C63289546,inactive
c1cc(cc(c1)Cl)C(=O)N2CCN(CC2)C(=O)c3cc(n[nH]3)c4cccs4,C97466530,inactive
CC(C)c1cc(n[nH]1)NC(=O)[C@H]2CCCN2C(=O)c3cc(cc(c3)Cl)Cl,C97544914,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2cccc(Cl)c12,574972,active
CCCS(=O)(=O)c1c2ccc(cn2c(c1S(=O)(=O)CCC)C(=O)c3ccc(cc3)F)C(=O)N,C00783597,inactive
COC(=O)CC[C@H](C(=O)OC)NC(=O)N1CCc2c([nH]c[nH+]2)[C@@H]1c3ccc(cc3F)Cl,C36580056,inactive
C[C@H](c1ccccc1Cl)NC(=O)[C@@H](CCC(=O)N)NS(=O)(=O)c2ccc3ccccc3c2,C09387033,inactive
COc1ccc(cc1COc2ccccc2C3CCCCC3)[C@@H]4[C@H]5C(=c6ccccc6=[NH+]5)C[C@@H]([NH2+]4)C(=O)[O-],C63361962,inactive
c1ccc2c(c1)CCN(C2)C(=O)c3ccc(cc3)N4CCC(CC4)[NH2+]C[C@H]5c6ccccc6CCO5,C12456805,inactive
CCOCCCn1c(n[nH]c1=S)c2cc3n(n2)[C@H](C[C@@H](N3)c4ccc(cc4)C(C)C)C(F)(F)F,C02791696,inactive
CC(C)Oc1ccc(cc1OC)[C@@H]2[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)[NH3+])C#N)C(=O)OCc4ccccc4,C26607741,inactive
CCOc1cccc(c1)N2C(=O)C[C@@H](C2=O)SC(=[NH2+])N/N=C(\C)/c3ccc(c(c3)Br)OC,C59489259,inactive
COc1cc(cc(c1OC)OC)[C@@H]2[C@H]3CN(CC=C3C(=C(C2(C#N)C#N)[NH3+])C#N)C(=O)OCc4ccccc4,C26712968,inactive
c1ccc(cc1)CCNC(=O)CSc2nc3ccc(cc3s2)NC(=O)c4ccccc4C(=O)N5CCCC5,C97951488,inactive
CCN(c1cc(-c2cccc3cccnc23)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701013,active
C[C@H]1CC[C@H]([C@@H](C1)OC(=O)C2=C(N=C3[NH+]=CNN3[C@@H]2c4cc(ccc4OC)Br)C)C(C)C,C09942100,inactive
CC1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=O)CCNS(=O)(=O)c3ccc(cc3)Cl,C20628701,inactive
Cc1cc(cc(c1)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N([C@@H]4C(=O)NC5CCCCC5)CC[NH+]6CCCCC6)O3)C,C15962879,inactive
c1ccc2c(c1)c(c3c(n2)/C(=C\c4cccs4)/CCC3)C(=O)OCC(=O)Nc5ccc(cc5)C(=O)N,C08685224,inactive
c1ccc(cc1)COc2ccc(cc2)/C=N/NC(=O)CSc3[nH+]c4ccccc4n3Cc5ccccc5Cl,C51075727,inactive
CCOc1ccc(cc1)c2nnc(o2)SCC(=O)Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)C,C33597800,inactive
CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(cc1)C(=O)NCCCO,172174,active
C=CCSc1nnc(s1)N2C3=C([C@H](C(=C2[NH3+])C#N)c4c(cccc4Cl)Cl)C(=O)CCC3,C39425973,inactive
CCN(c1cc(/C=C/c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc(C(=O)NCc2c(C)c3c([nH]c2=O)CCCC3)c1C)C1CCOCC1,CHEMBL4635261,active
CC(C)c1ccc(cc1)NC(=O)CSc2nc3ccc(cc3s2)NC(=O)CSc4[nH+]ccn4C,C59488371,inactive
Cc1c2c(n(n1)c3ccccc3)[NH+]=C4C(=Nc5ccccc5N4[C@@H]2c6ccco6)Nc7cccc(c7)C(F)(F)F,C02220367,inactive
CC[C@H]1c2cc(ccc2N(N1S)Nc3c(cc(cn3)C(F)(F)F)Cl)CO,C64220219,inactive
CN(C)CCn1c(c(cn1)Br)[C@@H](c2cn[nH]c2N)NN,C97556620,inactive
Cc1cc(SC2CCC2)c(CNC(=O)c2c(C)n([C@H](C)C3CCN(CC(F)(F)F)CC3)c3ccccc23)c(=O)[nH]1,CHEMBL4634390,active
C[C@@H](C(=O)Nc1ccc2c(c1)sc(n2)SCC(=O)Nc3ccccc3)Sc4nnnn4c5ccccc5,C33353652,inactive
Cc1cc(n([nH+]1)[C@@H](C)C(=O)Nc2ccc(cc2Cl)NC(=O)[C@@H](C(C)C)[NH+]3C[C@H](O[C@H](C3)C)C)C,C72071669,inactive
CC[NH+]1[C@@H](N=N[C@@H]1S[C@@H]2C(=c3cc(ccc3=[NH+]C2=O)Cl)c4ccccc4)c5cc(cc(c5)OC)OC,C39237549,inactive
CCOc1cc(ccc1OCCC(C)C)[C@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)[O-])C(=O)c4ccc5c(c4)C[C@@H](O5)C,C97967709,inactive
CC(C)N1CCN(CC1)c1ccc(cn1)-c1cc(C(=O)NCc2c(cc(C)[nH]c2=O)C(C)C)c2cnn(C(C)C)c2c1,50536563,active
Cc1cc(ccc1Br)NC(=O)c2c(n(nn2)CC(=O)Nc3ccccc3C(F)(F)F)C,C67323393,inactive
CCN(C(=O)C1CC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1cnc(cc1C)N1CCN(CC2CC2)CC1,50575224,active
Cc1ccc(cc1NC(=O)CSc2[nH+]ccn2c3cc(cc(c3)C)C)C(=O)NCC(F)(F)F,C68705026,inactive
Cc1cc(C)c(CNC(=O)c2cc3c(c(-c4ccc(N5CCNCC5)cc4)c2)OC(C)(C)C3)c(=O)[nH]1,CHEMBL5189557,active
C=CCn1c(nnc1SCC(=O)N/N=C/c2cccc(c2)Oc3ccccc3)CNc4ccc(cc4)I,C98045845,inactive
c1ccc(c(c1)Cc2nc(no2)c3ccc[nH+]c3)NC(=O)c4ccccc4I,C96356779,inactive
CCOc1cc(ccc1O)[C@@H]2[C@@H](C(=O)C(=O)N2c3nnc(s3)SCc4ccccc4)C(=O)c5cc6ccccc6o5,C08441228,inactive
C/C(=N\NC(=O)CSc1[nH+]c2ccccc2n1Cc3ccccc3Cl)/c4ccc(c(c4)OC)O,C54382121,inactive
CC[NH+](CC)CCCN1[C@H](/C(=C(/c2c(c([nH]c2C)C(=O)OC)C)\O)/C(=O)C1=O)c3ccccc3F,C08837298,inactive
COC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@@H]4N1[C@@H](C[C@@H](C4)[NH2+]CCc5c[nH]c[nH+]5)c6ccc(c(c6)F)F,C67879293,inactive
c1ccc2c(c1)c3ccccc3n2C[C@@H](C[NH+]4CCN(CC4)C[C@H](Cn5c6ccccc6c7c5ccc(c7)Br)O)O,C22873395,inactive
CC(C)NC(=O)O[C@@H]1CC[C@@]2([C@H]([C@]1(C)CO)CC[C@H]([C@H]2CC(=O)N3CCC[C@H]3CO)O)C,C04236634,inactive
C[NH+](C)CCNC(=O)c1ccc(cc1)Nc2c(cnn(c2=O)c3ccc(cc3)Cl)Oc4ccc(cc4)OC,C98015551,inactive
C=C1C([C@@H]([C@@H](C(=N1)SCC(=O)Nc2ccc(cc2)Cl)C#N)c3cc[nH+]cc3)C(=O)Nc4ccccc4,C08857442,inactive
CCN([C@@H]1CC[C@@H](CC1)N(C)C)c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1CC,190201,active
CC[C@H](C(=O)Nc1ccc(cc1)F)Sc2c3c(nc(n2)c4cccc(c4)OC)Oc5c([nH+]cc(c5C3)CO)C,C97986988,inactive
C[NH+](C)[C@H](CNC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)Br)c3ccco3,C12605303,inactive
CCN(C1CCC(C)(C)CC1)c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,190212,active
C/C(=N/[NH+]=C(/N)\S[C@@H]1CC(=O)N(C1=O)CCc2ccc(c(c2)OC)OC)/CCc3ccc4c(c3)OCO4,C83316361,inactive
Cc1ccc(cc1N/C(=N\C(=O)c2ccc3c(c2)OCO3)/NCCC4=c5ccccc5=[NH+]C4)Cl,C63588992,inactive
Cc1ccc(cc1)NC(=O)C(=O)NC[C@@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F,C38621030,inactive
CCNCc1ccc(-c2cc(C(=O)NCc3c(C)cc(C)[nH]c3=O)c(C)c(N(CC)C3CCOCC3)c2)cc1,CHEMBL3697480,active
COc1ccc(cc1OC)[C@@H]2C[C@H](n3c(c(c(n3)C(=O)Nc4ccc5c(c4)OCO5)Cl)N2)C(F)(F)F,C00867130,inactive
COc1ccc(cc1)c2cc(no2)C[C@@H]3CC[C@@H]([C@H](O3)C[NH+](Cc4ccccc4OC)Cc5ccccc5OC)O,C77262373,inactive
CCCCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2c(c3c(s2)C([NH2+]C(C3)(C)C)(C)C)C(=O)OC,C09391496,inactive
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)cc2c1cnn2C(C)C,CHEMBL4566302,active
Cc1cc(ncc1Br)N[C@@H](c2cccc[nH+]2)c3cc(c4cccnc4c3O)Cl,C54200454,inactive
CCCCN1C(=O)[C@@H]2[C@@H]([NH2+][C@@]3([C@@H]2C1=O)c4ccccc4N(C3=O)Cc5ccccc5Cl)CCSC,C12420029,inactive
COCCCN1C(=O)[C@@H]([NH2+]C12CCN(CC2)S(=O)(=O)c3cccc(c3Cl)Cl)Cc4ccccc4,C36027326,inactive
c1cc(ccc1/C=N/NC(=O)c2c(n(nn2)c3c(non3)N)CN4CCCCC4)OCc5ccc(cc5Cl)Cl,C97966645,inactive
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2CC1CCCC1,CHEMBL4568471,active
CC(C)COc1ccc(cc1)/C(=C/2\[C@H](N(C(=O)C2=O)CCC[NH+](C)C)c3ccc(c(c3)OC)O)/O,C09360235,inactive
c1ccc(cc1)C[NH+]2CCc3c(sc(n3)NC(=O)Cn4c5ccccc5nc4C(F)(F)F)C2,C11762699,inactive
COc1ccc(cc1)c2cc(c(c([nH+]2)SC[C@H](CS(=O)(=O)Cc3ccc(cc3)Cl)O)C#N)c4ccccc4,C08589858,inactive
c1ccc(cc1)C(=O)N/C(=C\[P+](c2ccccc2)(c3ccccc3)c4ccccc4)/C(=O)Nc5ccc(cc5Cl)[N+](=O)[O-],C98229541,inactive
c1ccc(c(c1)N2CCN(CC2)c3cc(c4cc(ccc4[nH+]3)NS(=O)(=O)c5cccs5)C(=O)[O-])F,C32985211,inactive
Cc1c2c(cc(=O)n1CC[C@H]3C=[NH+]c4c3cccc4)n(n(c2=O)c5ccccc5)Cc6ccc(cc6)Br,C01411414,inactive
CCCCCOc1ccccc1Cn2c3ccccc3[nH+]c2S[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,C39915890,inactive
CN(CC(=O)Nc1ccccc1Cl)C(=O)CSc2[nH+]c(cn2N)c3ccccc3,C08966155,inactive
c1ccc(cc1)C[NH+]2CCc3c(sc(c3c4nc5ccccc5s4)NC(=O)c6ccc(cc6)C#N)C2,C33366611,inactive
CCN([C@H]1CC[C@@H](CC1)N(C)C)c1scc(C(=O)NCc2c(C)[nH]c(C)c(N)c2=O)c1C,227712,active
Cc1ccc(c(c1)C)NC(=O)C2=C3N(C(=O)[C@H](S3)CC(=O)OC)C(=C([C@H]2c4c(cccc4F)F)C#N)N,C03764246,inactive
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(CN3CCOCC3)cc2)cc(N(CC)C2CCOCC2)c1C,CHEMBL3701035,active
C=C1C([C@H](C(C(=N1)SCC(=O)Nc2ccc(cc2)F)C#N)c3cc[nH+]cc3)C(=O)Nc4ccccc4,C08411415,inactive
CCc1ccccc1Nc2nc(nc(n2)N)CSc3nnc(n3c4ccccc4)C[NH+]5CCCC5,C09874151,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)c2cnc(C)nc2)c2ccccc12,574884,active
CSCC[C@@H](C(=O)N1CC[NH+](CC1)C/C=C\c2ccccc2)NC(=O)c3ccccc3Br,C96536664,inactive
CCCCc1[nH]c(c[nH+]1)C[NH+]2CCC(CC2)[C@@]3(C(=O)N(C(=O)N3)C4CCCC4)Cc5ccc(cc5)F,C19841681,inactive
COC1CN(C1)[C@H]1CC[C@@H](CC1)[C@@H](C)n1c(C)c(C(=O)NCc2c(SC)cc(C)[nH]c2=O)c2ccccc12,50541907,active
C[C@H](c1[nH+]c2ccccc2c(n1)NCc3ccccc3OC)N4CCN(CC4)S(=O)(=O)c5ccc(cc5)C(C)(C)C,C98230959,inactive
COc1ccc(cc1CSc2c(c(cc([nH+]2)C(F)(F)F)c3ccccc3)C#N)/C=N/NC(=O)[C@H]4C[C@@H]4c5ccccc5,C08456184,inactive
CCOC(=O)N1CC=C2[C@H](C1)[C@H](C(C(=C2C#N)[NH3+])(C#N)C#N)c3ccc(c(c3)OC)OCc4ccccc4,C08411333,inactive
c1ccc(c(c1)NC(=O)C[C@H]2C(=O)N(C(=S)N2NC(=O)c3cccc(c3)F)c4ccc(cc4)Cl)F,C33552559,inactive
