smiles,name
CCOC(=O)c1c(N)sc(c12)C[N@H+](CC2)Cc3ccccc3,AW00552
n1ccc(C(F)(F)F)nc1NCCNC(=S)NCc2occc2,AW00554
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc(cc2Cl)ccc2Cl,AW00555
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc(cc2)ccc2OC(F)(F)F,AW00556
c1sc(C)nc1-c(cc2)sc2S(=O)(=O)N3CCN(CC3)c4nc(ns4)-c5ccccc5,AW00558
n1ccc(C(F)(F)F)nc1N2CC[NH+](CC2)Cc3c(F)cccc3Cl,AW00560
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c(c2)ccc(OC)c2OC,AW00562
C1CC1CNS(=O)(=O)c2sc(cc2)-c3nc(C)sc3,AW00563
n1ccc(C(F)(F)F)nc1N(CCC2)CCN2C(=S)Nc3c(Cl)cc(Cl)cc3,AW00564
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3ccccc3,AW00565
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c(cc2)ccc2OC(C)C,AW00567
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c(c2)cc(F)cc2F,AW00569
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c2cc(O)ccc2,AW00573
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c2ccccc2,AW00574
n1ccc(C(F)(F)F)nc1NCC/[NH+]=C/c(cc2)ccc2OC(F)(F)F,AW00575
FC(F)(F)c1cc(ccc1)C(\C#N)=C\c2c(Cl)cc(Cl)cc2,AW00576
n1ccc(C(F)(F)F)nc1N2CCC(O)CC2,AW00577
Clc1cc(Cl)c(Cl)cc1[N-]S(=O)(=O)c2sc(cc2)-c3nc(C)sc3,AW00580
n1sc([S-])nc1-c2ccccc2,AW00582
CC(C)c1csc(c12)nc[nH]c2=O,AW00583
Cc1cccc(C)c1NC(=O)[C@@H](C)[NH+]2CCCC2,AW00585
C1CC(O)CCN1C(=O)Nc2c(C)c(Cl)ccc2,AW00587
FC(F)(F)c1cc(ccc1)NC(=S)N2CCC(O)CC2,AW00588
FC(F)(F)c1cc(ccc1)C(\C#N)=C\c(cc2)ccc2C(F)(F)F,AW00589
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=O)Nc3ccc(OC(F)(F)F)cc3,AW00590
c1cc(Cl)ccc1S(=O)(=O)N2CCN(CCC2)c(cc3)ncc3[N+]([O-])=O,AW00591
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=S)Nc(cc3Cl)ccc3Cl,AW00592
c1c(Cl)ccc(c12)nc(s2)N3CCN(CCC3)C(=S)Nc(c4C(F)(F)F)cccc4,AW00593
c1c(Cl)ccc(c12)nc(s2)N3CCN(CCC3)C(=S)Nc4c(C)c(Cl)ccc4,AW00594
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=O)Nc3cc(Cl)cc(Cl)c3,AW00595
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)C3CCC3,AW00596
C1COCCN1C(=O)N2CCN(CCC2)c(cc3)ncc3[N+]([O-])=O,AW00597
c1ccccc1S(=O)(=O)N2CCN(CCC2)c(cc3)ncc3[N+]([O-])=O,AW00598
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3c(C)cc(C)cc3,AW00599
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=O)Nc3ccccc3,AW00600
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=O)Nc(cc3)ccc3C(C)(C)C,AW00601
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc(cc3C(F)(F)F)ccc3,AW00602
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3c(C)c(Cl)ccc3,AW00603
C1CC(O)CCN1C(=S)Nc2c(C)cc(C)cc2,AW00604
C1CC(O)CCN1C(=S)NCCc2ccccc2,AW00605
Cc1cccc(Cl)c1NC(=S)N2CCN(CC2)c(cc3)ncc3[N+]([O-])=O,AW00606
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=S)Nc3c(C)c(Cl)ccc3,AW00607
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=S)Nc3cc(C)c(C)cc3C,AW00608
[O-][N+](=O)c1cnc(cc1)N(CC2)CCN2C(=S)NCCCOC,AW00609
C1CC(O)CCN1C(=S)NC2CCCCCCC2,AW00610
c1ccnc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc(cc3Cl)ccc3C,AW00613
c1ccnc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3c(F)cc(F)cc3,AW00614
c1ccnc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3cc(Cl)ccc3OC,AW00616
c1ccnc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3cc(C)ccc3,AW00617
c1ccnc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3ccc(Cl)cc3,AW00618
C1CCCCC1NC(=S)N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00620
c1cccc(OC)c1NC(=S)N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00621
Clc1ccc(cc1Cl)NC(=O)N2CCC(O)CC2,AW00622
C1CC(O)CCN1C(=O)Nc2ccc(OC(F)(F)F)cc2,AW00623
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@@H](O)COc(cc4Cl)ccc4Cl,AW00624
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@@H](O)CN(CCC4)CCN4c5ncc(C(F)(F)F)cc5Cl,AW00625
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)[C@@H]([O-])Cc(cc4)ccc4[N+]([O-])=O,AW00626
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@@H](O)COc(cc4)ccc4OC(F)(F)F,AW00627
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@@H](O)CSc4ccc(F)cc4,AW00629
C1CC(O)CCN1C(=O)Nc(c2OC(F)(F)F)ccc(F)c2,AW00631
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)C(C)(C)C,AW00632
COc1ccc(Cl)cc1NC(=S)N2CC[N@H+](CCC2)Cc3ccc(F)cc3,AW00633
Clc1cccc(c1Cl)NC(=O)NCCNC(=O)OC(C)(C)C,AW00634
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@H](O)Cn4ccc(c45)cccc5,AW00637
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=S)Nc3c(Cl)cc(Cl)cc3,AW00638
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@H](O)CN4C(=O)CCC4,AW00640
c1c(Cl)ccc(c12)nc(s2)N3CC[NH+](CC3)C[C@@H](O)COc(cc4)ccc4SC(F)(F)F,AW00641
c1c(Cl)ccc(c12)nc(s2)N3CCN(CCC3)C(=S)Nc4cc(Cl)ccc4,AW00642
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)c3ccccc3,AW00643
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=O)Nc3ccccc3,AW00645
c1c(Cl)ccc(c12)nc(s2)N3CCN(CC3)C[C@@H](O)c4ccccc4,AW00646
c1ccccc1CN2CCC(CC2)[NH2+]C[C@@H](O)CSc3ccc(F)cc3,AW00648
COC(=O)c(c(n1)C)cc(C(=O)OCC)c1N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00650
c1cc(C(F)(F)F)nc(C)c1C(=O)Oc(c2)ccc(c23)OCO3,AW00651
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=O)Nc3c(F)cc(F)cc3,AW00652
c1cc(C(F)(F)F)nc(C)c1C(=O)Nc2c(F)cccc2,AW00653
c1cc(C(F)(F)F)nc(C)c1C(=O)NNC(=O)c2sccc2,AW00654
Cc1cccc(C)c1NC(=O)[C@@H](C)[NH+]2CCCCC2,AW00661
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=O)Nc(c3Cl)cccc3Cl,AW00663
C1C[C@H](O)CC[N@H+]1C[C@@H](O)COc(cc2Cl)ccc2Cl,AW00664
c1c(Cl)ccc(c12)nc(s2)N3CCN(CCC3)C(=S)Nc4ccccc4,AW00667
FC(F)(F)c1nc(C)c(cc1)NC(=O)/C=C\C(=O)[O-],AW00670
COC(=O)CSc(c1C(=O)OCC)nc(C)c(c1)C(=O)OC,AW00672
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)c3ccc(C(C)(C)C)cc3,AW00673
c1cccc(CC)c1-n(c2=O)c(=S)[nH]c(c23)cccc3,AW00674
FC(F)(F)c1nc(C)c(C#N)cc1,AW00676
O=C([O-])c1c(C)nc(C(F)(F)F)cc1,AW00680
O=C(N)c1c(=O)[n-]c(C(F)(F)F)cc1,AW00682
c1cc(C(F)(F)F)nc(C)c1-c2oc(nn2)SCC(=O)c3ccc(Cl)cc3,AW00683
c1cc(C)ccc1S(=O)(=O)NCCNc2nc(C(F)(F)F)ccn2,AW00688
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc2ccccc2,AW00689
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@H](O)c2ccccc2,AW00690
c1c(C)c(C(F)(F)F)nn1-c2ncnc(c23)scc3-c4ccccc4,AW00691
Clc1cccc(c1Cl)NC(=O)N2CC[N@H+](CCC2)Cc3c(Cl)cc(Cl)cc3,AW00692
FC(F)(F)c1cnc(cc1)NCCNC(=O)Nc2c(Cl)cccc2,AW00693
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@H](O)CSc2ccc(F)cc2,AW00694
n1ccc(C(F)(F)F)nc1NCCNC(=O)CSCC(=O)[O-],AW00695
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@H](O)CSc2ccccc2,AW00696
c1cc(Cl)ccc1NC(=O)N2CC[N@@H+](CCC2)Cc3c(F)cccc3Cl,AW00697
c1c(C)c(C(F)(F)F)nn1-c2c(NC(=O)C)cc([N+]([O-])=O)cc2,AW00698
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc(cc2C(F)(F)F)ccc2,AW00699
c1c(C)c(C(F)(F)F)nn1S(=O)(=O)c2c(C(F)(F)F)nn(c2)C,AW00701
c1cc(Cl)ccc1NC(=O)N2CCN(CCC2)c3ncc(C(F)(F)F)cc3Cl,AW00702
Clc1cccc(c1Cl)NC(=O)N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00703
n1ccc(C(F)(F)F)nc1NCCNC(=O)Nc(c2Cl)cccc2Cl,AW00704
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc(cc2)ccc2C(C)(C)C,AW00705
n1ccc(C(F)(F)F)nc1NCCNC(=O)Nc2c(C)cc(cc2)CCCC,AW00706
FC(F)(F)c1cnc(cc1)NCCNC(=O)Nc(c2Cl)cccc2Cl,AW00707
n1ccc(C(F)(F)F)nc1NCCNC(=O)Nc2c(Cl)cccc2,AW00708
n1ccc(C(F)(F)F)nc1NCCNC(=S)Nc(c2)ccc(c23)OCCO3,AW00709
c1cc(C(F)(F)F)nc(C)c1C(=O)NNC(=O)c(cc2)ccc2C(F)(F)F,AW00714
n1ccc(C(F)(F)F)nc1NCCNC(=S)NCCc2ccccc2,AW00715
FC(F)(F)c1nc(C)c(cc1)NC(=O)c(cc2)ccc2C(F)(F)F,AW00717
c1cccc(c12)ccn2C[C@H](O)C[NH2+]CCNc3nc(C(F)(F)F)ccn3,AW00718
n1ccc(C(F)(F)F)nc1NCC[NH2+][C@@H]2[C@H](O)CCCC2,AW00719
c1cc(C(F)(F)F)nc(C)c1C(=O)NNC(=S)Nc(cc2Cl)ccc2F,AW00720
CC(C)(C)OC(=O)N/N=C\c1cccc(c12)cccc2,AW00722
CCOC(=O)c1c(N(CC)CC)nc(C)c(c1)C#N,AW00725
c1cc(C(F)(F)F)nc(C)c1C(=O)NCCc2sccc2,AW00726
NNC(=O)c1nc(sc1)-c(c2)c(C)nc(C(F)(F)F)c2C(=O)OCC,AW00732
CCOC(=O)c1c(C(F)(F)F)nc(C)c(c1)/C(N)=N/O,AW00734
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=O)Nc3ccc(Cl)cc3,AW00735
O=C(C)c1c(C)nc(C)c(c1)C#N,AW00736
COC(=O)c1c(C)nc(cc1)-c2sccc2,AW00737
c1cc(Cl)ccc1S(=O)(=O)N2CCN(CC2)c3c(cc(C#N)c(n3)C)C(=O)OCC,AW00740
c1cc(C(F)(F)F)nc(C)c1C(=O)Oc2ccc(OC(F)(F)F)cc2,AW00741
C=CCNC(=O)c1c(C)nc(C(F)(F)F)cc1,AW00742
c1cccc(c12)ccc(c2)S(=O)(=O)N3CC[N@H+](CCC3)Cc4c(F)cccc4Cl,AW00745
CCOC(=O)c1c(nc(C)c(c1)C#N)NCC=C,AW00746
c1cc(C(F)(F)F)nc(C)c1C(=O)N2CCSCC2,AW00749
c1cc(C(F)(F)F)nc(C)c1C(=O)Sc2ccc(F)cc2,AW00750
c1c(Cl)ccc(c12)nc(s2)N3CC[N@@H+](CCC3)C[C@@H](O)COc4ccc(Br)cc4,AW00751
c1cc(C(F)(F)F)nc(C)c1C(=O)Oc(cc2Cl)ccc2Cl,AW00755
c1cc(C(F)(F)F)nc(C)c1-c2oc(nn2)SCc3c(Cl)cccc3,AW00756
c1cc(C(F)(F)F)nc(C)c1C(=O)O\N=C(N)\c2nccnc2,AW00758
O=C([O-])c1c(C(F)(F)F)nc(C)c(c1)-c2nc(cs2)-c3ccccc3,AW00761
c1ccccc1-c(cs2)nc2-c(c3)c(C)nc(C(F)(F)F)c3C(=O)OCC,AW00765
c1cc(C(F)(F)F)nc(C)c1C(=O)Oc2c(F)cc(F)cc2,AW00768
c1cc(C(F)(F)F)nc(C)c1C(=O)NCc(c2)ccc(Cl)c2Cl,AW00769
[O-][N+](=O)c1ccc(cc1)OC[C@H](O)C[NH+]2CCCCC2,AW00771
c1cc(C(F)(F)F)nc(C)c1C(=O)Sc2ccccc2,AW00776
n1c(C)c(C#N)cc(C(=O)OCC)c1Sc2c(cccc2)NC(=O)Nc3ccc(SC(F)(F)F)cc3,AW00778
c1cc(C(F)(F)F)nc(C)c1C(=O)Nc2cc(F)ccc2F,AW00779
c1ccccc1S(=O)(=O)N2CCN(CC2)c3c(cc(C#N)c(n3)C)C(=O)OCC,AW00780
[O-][N+](=O)c1ccc(cc1)OC[C@H](O)C[NH2+]CCNc2nc(C(F)(F)F)ccn2,AW00783
FC(F)(F)c1cnc(cc1)NCC[NH2+]C[C@@H](O)COc2ccccc2,AW00785
c1ccnc(c1C(F)(F)F)NCC[NH2+]C[C@@H](O)COc(cc2Cl)ccc2Cl,AW00786
c1cccc(c12)ccn2C[C@H](O)C[NH2+]CCNc(cc3)ncc3C(F)(F)F,AW00787
FC(F)(F)c1cnc(cc1)NCC[NH2+]C[C@H](O)CSc2ccc(F)cc2,AW00788
FC(F)(F)c1cc(Cl)c(nc1)NCCC[NH3+],AW00789
CC(C)(C)c1ccc(cc1)NC(=O)N2CC[N@@H+](CCC2)Cc3ccccc3,AW00792
n1ccc(C(F)(F)F)nc1N2CCN(CC2)CCO,AW00793
c1cccc(c12)ccn2C[C@H](O)C[NH2+]CCNc(c3C(F)(F)F)nccc3,AW00794
c1cc(Cl)ccc1NC(=O)N2CC[N@H+](CCC2)Cc3ccccc3,AW00795
C1CCCCCCC1NC(=S)N2CC[N@H+](CCC2)Cc3ccccc3,AW00797
c1c(Cl)cc(Cl)cc1NC(=O)N2CC[N@H+](CCC2)Cc3ccccc3,AW00798
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=S)Nc3ccccc3,AW00799
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=S)Nc(c3)ccc(c34)OCO4,AW00800
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=S)Nc3c(Cl)cc(Cl)cc3,AW00801
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=S)Nc3c(Br)cc(F)cc3,AW00802
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)Nc3ccccc3,AW00803
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)Nc3c(Cl)cc(Cl)cc3,AW00804
O=S(=O)(N)c1cc(Cl)c(cc1)NC(=O)C,AW00805
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)Nc(cc3)ccc3C(C)(C)C,AW00806
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@H](O)COc2c(Br)cc(Cl)cc2C,AW00808
O1COc(c12)ccc(c2)OC[C@@H](O)C[NH2+]C(CC3)CCN3Cc4ccccc4,AW00809
n1ccc(C(F)(F)F)nc1NCCNC(=O)c2sccc2,AW00810
n1ccc(C(F)(F)F)nc1NCCNC(=O)C2CC2,AW00811
c1ccccc1S(=O)(=O)NCCNc2nc(C(F)(F)F)ccn2,AW00812
n1ccc(C(F)(F)F)nc1NCCNC(=O)c2occc2,AW00813
n1ccc(C(F)(F)F)nc1NCCNC(=O)c2ccccc2,AW00814
n1ccc(C(F)(F)F)nc1NCCNC(=O)c2ccc(C(C)(C)C)cc2,AW00815
[O-][N+](=O)c1cnc(cc1)N(CCC2)CCN2C(=O)Nc3c(F)cc(F)cc3,AW00816
c1ccccc1NC(=O)N2CC[N@@H+](CCC2)Cc3c(F)cccc3Cl,AW00817
n1ccc(C(F)(F)F)nc1NCCNC(=O)c(cc2C(F)(F)F)ccc2,AW00818
Cc1cc(Cl)c(C)cc1S(=O)(=O)NCCNc2nc(C(F)(F)F)ccn2,AW00819
n1ccc(C(F)(F)F)nc1N[C@H](CC2)CC[N@@H+]2Cc3ccccc3,AW00821
Cc1c(C)ccc(c1)OC[C@H](O)C[NH2+]Cc2ccccc2,AW00824
[O-][N+](=O)c(cc1)ccc1S(=O)(=O)N2CCN(CCC2)c(s3)nc(c34)ccc(Cl)c4,AW00826
C1CC1CNC(=S)Nc2cnccc2,AW00829
c1ccncc1NC(=S)NCc2occc2,AW00830
n1ccc(C(F)(F)F)nc1NCCNC(=S)Nc2cnccc2,AW00831
Cc1c(C)ccc(c1)OC[C@H](O)C[NH2+]Cc2occc2,AW00832
c1ccncc1NC(=S)N[C@H](CC2)CC[N@@H+]2Cc3ccccc3,AW00833
c1cc(Cl)ccc1S(=O)(=O)N2CC[N@H+](CCC2)Cc3c(Cl)cc(Cl)cc3,AW00835
c1cc(Cl)ccc1S(=O)(=O)N2CCN(CCC2)c(c3C(F)(F)F)nccc3,AW00836
c1c(Cl)ccc(c12)nc(s2)N3CC[N@H+](CCC3)C[C@@H](O)COc(c4)ccc(c45)OCO5,AW00837
c1ccccc1-c(ns2)nc2-n3nc(cc3)-c4sccc4,AW00838
c1ccccc1-c2csc(c23)ncnc3-n4nc(C(F)(F)F)cc4,AW00840
c1c(Cl)ccc(c12)nc(s2)N3CC[N@@H+](CCC3)C[C@@H](O)COc(cc4)ccc4[N+]([O-])=O,AW00841
CC(C)(C)c1ccc(cc1)NC(=O)N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00842
c1cc(Cl)ccc1NC(=O)N2CC[N@H+](CCC2)Cc3ccc(F)cc3,AW00843
c1ccsc1-c(cc2)nn2-c3nc(C(F)(F)F)ccn3,AW00844
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)-n2nc(cc2)-c3sccc3,AW00845
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)N(CCC2)CCN2C(=O)c(cc3)oc3[N+]([O-])=O,AW00846
c1ccccc1NC(=O)N2CC[N@H+](CCC2)Cc3ccc(F)cc3,AW00847
c1cccc(OC)c1NC(=O)N2CC[N@@H+](CCC2)Cc3ccc(F)cc3,AW00848
c1cc(C(F)(F)F)nn1-c2nc(ns2)-c3ccccc3,AW00849
O=C([O-])c1cc(oc1C)-c2sccc2,AW00850
FC(F)(F)c(c1)ccc(c1[N+]([O-])=O)-n2nc(C(F)(F)F)cc2,AW00851
CCCc(cn1)cnc1N2CCC[NH2+]CC2,AW00852
c1cc(C)ccc1S(=O)(=O)[N-]C(=O)N2CCN(CCC2)c3ncc(cn3)CCC,AW00854
Cc1cc(Cl)c(C)cc1S(=O)(=O)N2CCN(CCC2)c3ncc(cn3)CCC,AW00858
c1cc(C)ccc1NC(=S)N2CCN(CCC2)c3ncc(cn3)CCC,AW00859
c1cc(C)cc(C)c1NC(=S)N2CCN(CCC2)c3ncc(cn3)CCC,AW00860
c1cc(C)ccc1S(=O)(=O)N2CCN(CCC2)c3ncc(cn3)CCC,AW00861
COC(=O)c1c(ccs1)Oc2nc(C(F)(F)F)ccn2,AW00863
n1ccc(C(F)(F)F)nc1N[C@H](CC2)CC[N@@H+]2C[C@@H](O)CSc3ccccc3,AW00865
Cc1cc(Cl)c(C)cc1S(=O)(=O)N2CC[N@H+](CCC2)Cc3c(F)cc(Br)cc3,AW00866
c1ccsc1C(=O)N2CC[N@@H+](CCC2)C[C@@H](O)COc(cc3)ccc3C(=O)C,AW00868
c1ccsc1-c(oc2C)cc2C(=O)NCCNc3nc(C(F)(F)F)ccn3,AW00870
c1c(Cl)ccc(c12)nc(s2)N3CCN(CC3)C(=O)c4c(C)nc(C(F)(F)F)cc4,AW00871
c1cc(C(F)(F)F)nc(C)c1C(=O)NCCNc(c2C(F)(F)F)nccc2,AW00873
c1cc(Cl)ccc1S(=O)(=O)N2C(=NCC2)COc3cnccc3,AW00875
FC(F)(F)c1cnc(cc1)NCCNC(=O)NCCCC,AW00876
c1cc(C)cc(C)c1NC(=S)N2CCC(CC2)Nc3nc(C(F)(F)F)ccn3,AW00877
n1ccc(C(F)(F)F)nc1NCC=C,AW00879
COC(=O)c(c(n1)C)cc(C(=O)OCC)c1N2CCC(CC2)[NH2+][C@@H]3[C@H](O)CCCC3,AW00880
c1cc(C(F)(F)F)nc(C)c1C(=O)NCCNC(=O)OC(C)(C)C,AW00881
c1cc(C(F)(F)F)nc(C)c1C(=O)NCc2ccccc2,AW00882
c1cc(C(F)(F)F)nc(C)c1C(=O)NCCNc(nc2C(F)(F)F)ccc2,AW00883
c1cc(C(F)(F)F)nc(C)c1C(=O)Nc(cc2)c(C)nc2C(F)(F)F,AW00884
CC(C)(C)NC(=O)N1CCC(CC1)Nc2nc(C(F)(F)F)ccn2,AW00887
c1cc(C(F)(F)F)nc(C)c1C(=O)N2CC[NH+](CC2)Cc3c(F)cccc3Cl,AW00889
[O-][N+](=O)c1ccc(cc1)OC[C@H](O)CN2CCOCC2,AW00890
C1CCCC12C(=O)N(C(=O)C2)CCNc3nc(C(F)(F)F)ccn3,AW00891
n1ccc(C(F)(F)F)nc1N2CC[NH+](CC2)[C@H](C)C(=O)Nc3c(F)cccc3F,AW00895
c1cc(C(F)(F)F)nc(C)c1C(=O)N2CCCCC2,AW00896
C1CCCC12C(=O)N(C(=O)C2)CCNc(c3C(F)(F)F)nccc3,AW00897
FC(F)(F)c1nc(C)c(cc1)NC(=O)NCCNc2nc(C(F)(F)F)ccn2,AW00898
n1ccc(C(F)(F)F)nc1N[C@H](CC2)CC[N@@H+]2C[C@@H](O)COc(cc3Cl)ccc3Cl,AW00901
c1ccc(Cl)c(Cl)c1-n(ccn2)c2S[C@H](C)C(=O)Nc3c(F)cccc3F,AW00904
C1CCCC12C(=O)N(C(=O)C2)CCCNc(nc3)c(Cl)cc3C(F)(F)F,AW00906
CCCc(cn1)cnc1NCC[NH2+]C[C@@H](O)COc(cc2Cl)ccc2Cl,AW00907
c1cc(Cl)ccc1NC(=O)N2CC[N@@H+](CCC2)Cc3c(F)cc(Br)cc3,AW00909
c1cc(Cl)ccc1NC(=O)Nc2ccc(cc2)OC[C@H](O)C[NH+]3CCCCC3,AW00910
FC(F)(F)c1cnc(cc1)NCCNC(=O)c2c(C(=O)[O-])cccc2,AW00911
c1cc(F)cc(F)c1NC(=O)N2CCN(CCC2)C(=O)OC(C)(C)C,AW00914
c1ccncc1NC(=S)N2CCC(CC2)c3c(OC)cccc3,AW00915
c1ccncc1NC(=S)N2CCN(CCC2)C(=O)OC(C)(C)C,AW00916
FC(F)(F)c1cnc(cc1)NCCNC(=O)/C=C/C(=O)[O-],AW00918
FC(F)(F)c1cc(Cl)c(nc1)NCCCNC(=S)Nc2cnccc2,AW00919
n1ccc(C(F)(F)F)nc1Sc2c(cccc2)NC(=O)CN3CCOCC3,AW00921
n1ccc(C(F)(F)F)nc1NCC[NH2+]C[C@@H](O)COc2ccc(cc2)OC,AW00924
c1ccncc1NC(=S)N2CCN(CCC2)c3ncc(cn3)CCC,AW00925
FC(F)(F)c1nc(C)c(cc1)NC(=O)N2CC[N@@H+](CCC2)Cc3c(Cl)cccc3F,AW00927
n1ccc(C(F)(F)F)nc1Sc2c(cccc2)NC(=O)CSc3ncccc3,AW00932
n1ccc(C(F)(F)F)nc1N2CCN(CC2)CCC(=O)N3CCN(CCC3)c(cc4)ncc4C(F)(F)F,AW00936
CCOC(=O)c1c(N)sc(C)c1-c2ccccc2,AW00937
CCCc(cn1)cnc1NCC[NH2+]C[C@@H](O)COc2ccccc2,AW00939
CCOC(=O)C(C#N)=C1CCN(CC1)Cc2ccccc2,AW00943
c1ccccc1-c2csc(c23)ncnc3N[C@@H](CC4)CC[N@H+]4Cc5ccccc5,AW00944
c1ccccc1-c2csc(c23)ncnc3N4CCC(CC4)[NH2+]C[C@@H](O)COc5ccc(cc5)OC,AW00945
C1CCCC12C(=O)N(C(=O)C2)CCc3sccc3,AW00947
C1CCCC12C(=O)N(C(=O)C2)c3c(C(=O)OCC)c(c(s3)C)-c4ccccc4,AW00948
c1ccnc(c1C(F)(F)F)N(CCC2)CCN2C(=O)c3c(C(=O)[O-])cccc3,AW00949
n1ccc(C(F)(F)F)nc1N2CCC(CC2)NC(=O)OC(C)(C)C,AW00950
C1CCCC12C(=O)N(C(=O)C2)c3ccc(cc3)C(=O)OCC,AW00951
c1sc(C)nc1-c(cc2)sc2S(=O)(=O)N3CCN(CCC3)c(s4)nc(c45)ccc(Cl)c5,AW00952
Cc1cc(Cl)c(C)cc1S(=O)(=O)N2CCN(CCC2)c(s3)nc(c34)ccc(Cl)c4,AW00953
c1cc(Cl)ccc1S(=O)(=O)N2CCN(CCC2)c(s3)nc(c34)ccc(Cl)c4,AW00954
C1CCCC12C(=O)N(C(=O)C2)c3cc(C(F)(F)F)ccc3NCCNC(=O)OC(C)(C)C,AW00955
c1cccc(c12)ccn2C[C@@H](O)C[N@H+]3CC[C@@H](CC3)[NH2+][C@@H]4[C@H](O)CCCC4,AW00957
c1ccccc1C[NH2+]C[C@H](O)c2ccccc2,AW00958
c1cc(Cl)ccc1S(=O)(=O)N2CCC(CC2)NC(=O)OC(C)(C)C,AW00959
C1CCCC12C(=O)N(C(=O)C2)c3ccc(Br)cc3,AW00960
c1ccccc1-c2csc(c23)ncnc3N4CCN(CC4)c5nc(C(F)(F)F)ccn5,AW00961
c1ccccc1-c2csc(c23)ncnc3N4CCC(CC4)c5c(OC)cccc5,AW00962
[NH3+]CCNc1ncnc(c12)scc2-c3ccccc3,AW00963
c1ccccc1-c2csc(c23)ncnc3N4CC[N@@H+](CCC4)Cc(c5)ccc(Cl)c5Cl,AW00964
