s.no.,smiles,name,bioactivity_class
2269,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)cc1,172038,active
2270,C/C=c/1\[nH]n-2c(=[NH2+])/c(=C/c3cc(ccc3OCCOc4ccc(cc4)C)Br)/c(=O)nc2s1,C01831830,inactive
2271,CC(C)C[C@H](C(=O)O[C@H]1[C@H](O[C@@H]2[C@H]1OC(O2)(C)C)[C@@H]3COC(O3)(C)C)NC(=O)[C@@H](Cc4ccccc4)NC(=O)OCc5ccccc5,C85867434,inactive
2272,c1ccc(cc1)C[NH+]2CCO[C@H](C2)CNC(=O)CSc3nnc(s3)Nc4ccccc4,C23647483,inactive
2273,Cc1ccc(c(c1)Cl)NC(=S)N/C(=N\c2nc(cc(n2)C)C)/N3CCN(CC3)c4cccc[nH+]4,C14159749,inactive
2274,COc1cc2ccnc(c2cc1OC)Cc3cc(c(cc3NS(=O)(=O)c4ccc5c(c4)sc(n5)SC)OC)OC,C01785529,inactive
2275,CC1([C@@H]2CC[C@]1([C@@H](C2)O)[C@@H]([C@@H]([C@]3(COC(O3)(C)C)[C@@H](C=C)OCc4ccc(cc4)OC)O)S(=O)(=O)c5ccccc5)C,C98225173,inactive
2276,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(Cl)c2OC(C)(Oc2c1C)C1CCC(CC1)N1CC(C1)OC1CC1,542476,active
2277,Cc1cc(c(cc1Cl)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)OCCC(C)C)Cc5ccc[nH+]c5)O,C16971895,inactive
2278,C[NH+]1CCN(CC1)[C@@H](CNC(=O)C(=O)Nc2ccc(c(c2)[N+](=O)[O-])F)c3ccc4c(c3)CCCN4C,C23859469,inactive
2279,CN(C1CCCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1=CC(C)(C)NC(C)(C)C1,190182,active
2280,c1cc(ccc1CC[n+]2c(csc2Nc3ccc(cc3)OC(F)(F)Cl)c4ccc(s4)Cl)S(=O)(=O)N,C35955874,inactive
2281,CC(C)n1ncc2c(cc(nc12)-c1ccc(CN(C)CCN(C)C)cc1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325823,active
2282,C/C(=N\[NH+]=C(/N)\S[C@@H]1CC(=O)N(C1=O)c2ccc(c(c2)Cl)Cl)/C=C/c3ccc(cc3)N(C)C,C15162863,inactive
2283,c1ccc(cc1)CCC2=[NH+]C(c3c(=O)[nH]c(=O)n(c3N2)CCc4ccccc4)(C(F)(F)F)C(F)(F)F,C09455715,inactive
2284,CN1[C@@H]2[C@@H](C(=O)N(C1=O)C)N(C(=[NH+]2)NCCC3=c4ccccc4=[NH+]C3)Cc5ccc(c(c5)Cl)Cl,C63437817,inactive
2285,Cc1cc(C)c(CNC(=O)c2cnn(-c3ccccc3)c2)c(=O)[nH]1,CHEMBL5204519,inactive
2286,Cc1cc(C)c(CN2CCc3ccc(OC(C)C)c(C)c3C2=O)c(=O)[nH]1,CHEMBL3955994,active
2287,CC(=O)Nc1nc2cc(ccc2s1)NS(=O)(=O)c3ccc(cc3)Br,C15870087,inactive
2288,C=CC(=O)Nc1cc(-c2ccc(N3CCNCC3)nc2)cc(C(=O)NCc2c(CC)cc(C)[nH]c2=O)c1C,CHEMBL5196503,active
2289,Cc1cccc(c1NC(=O)CSC2=NC(=C([C@H](C2C#N)c3ccc(c(c3)OC)O)C(=O)OCC=C)C)C,C09015082,inactive
2290,Cc1cc(ccc1NC(=O)[C@H]2CCC(=O)N([C@H]2c3ccc(c(c3)OC)OC)c4ccc(cc4)OC)Br,C04756603,inactive
2291,Cc1cccn2c1nc(c(c2=O)/C=C\3/C(=O)N(C(=S)S3)[C@@H](C)c4ccccc4)NCC[NH+]5CCOCC5,C98228927,inactive
2292,c1cc(cc(c1)Br)C(=O)N2CC[NH+](CC2)CCNC(=O)C(=O)Nc3ccc(cc3)Br,C38144962,inactive
2293,c1ccc(cc1)COc2ccc(cc2OCc3ccccc3)/C=N\NC(=S)NCC[NH+]4CCOCC4,C33390230,inactive
2294,c1ccc2=[NH+]CC(=c2c1)CC[NH2+]Cc3cc4cc5c(cc4nc3N6CCC[C@H](C6)CO)OCO5,C64053307,inactive
2295,Cc1cc(C)c(CNC(=O)c2cc(Br)cc3n(ncc23)C2CCN(C2)C(=O)OC(C)(C)C)c(=O)[nH]1,326134,active
2296,Cc1cc(c(c(c1)C)NC(=O)CNC(=O)CN2c3cccc4c3c(ccc4)S2(=O)=O)C,C15535781,inactive
2297,Cn1cc[nH+]c1CCNS(=O)(=O)c2c(cc(cc2Br)Br)N,C40638614,inactive
2298,c1ccc2=[NH+]CC(=c2c1)C[C@H]3[C@@H]4[C@@H](C(=O)N(C4=O)C5CCCCC5)[C@@]6(N3)c7cc(ccc7NC6=O)Cl,C63472946,inactive
2299,C[C@]12CCC(=O)N1[C@H](CS2)C(=O)Nc3ccc(cc3)c4cn5ccsc5n4,C23682056,inactive
2300,COC(C1CCS(=O)(=O)C1)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435642,active
2301,Cc1ccc(cc1)S(=O)(=O)CNC(=O)[C@H](c2ccc(c(c2)OC)OC)N(C=O)c3cccc(c3)Cl,C36484169,inactive
2302,Cc1ccc(s1)S(=O)(=O)Nc2ccc(c(c2)NC(=O)C3CCCCC3)F,C55593922,inactive
2303,Cc1ccc(cc1F)C(=O)/N=C(/NCc2cc[nH+]cc2)\Nc3cccc(c3)Br,C45940080,inactive
2304,CCOc1ccc(cc1)NC2=Nc3ccccc3N4C2=[NH+]c5c(c(nn5c6ccccc6)C)[C@H]4c7ccc(c(c7)OC)OC,C01825996,inactive
2305,C=C1C([C@H]([C@H](C(=N1)SCC(=O)Nc2ccc(cc2)F)C#N)c3cc[nH+]cc3)C(=O)Nc4ccccc4,C08411415,inactive
2306,Cc1ccc(cc1)[C@H](C(=O)Nc2ccc(cc2)C(C)C)N(Cc3ccco3)C(=O)CC4=c5ccccc5=[NH+]C4,C63437165,inactive
2307,C=CC[n+]1c(c(cc2c1nc3ccccn3c2=O)c4nc(c(s4)NC(=O)c5ccc(cc5)Cl)c6ccccc6)N,C98047296,inactive
2308,CC1(C)CC(NC(=O)c2ccc(Oc3cccc(-c4ccncc4)c3C#N)c(Cl)c2)CC(C)(C)N1,CHEMBL3264786,active
2309,CCN([C@H]1CC[C@@H](CC1)N1CCC1)c1cc(Cl)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,190190,active
2310,Cc1ccc(cc1F)NC(=O)C(=O)NC[C@@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F,C38621125,inactive
2311,CCN(C1CCOCC1)c1cc2oc(CN(C)C)cc2c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c1CC,458805,active
2312,c1ccc(cc1)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3c(cc(cc3Br)Br)Br)Br,C98001357,inactive
2313,Cc1cc(no1)C[NH2+]C2CCC(CC2)Nc3c4ccc(nc4c(cn3)c5ccsc5)C(F)(F)F,C24904285,inactive
2314,Cc1ccc(cc1)N2C(=O)/C(=C\Nc3cccc([nH+]3)N/C=C/4\C(=NN(C4=O)c5ccc(cc5)C)C)/C(=N2)C,C15134063,inactive
2315,CC(C)C[C@H](c1nnc(n1CC=C)SCC(=O)Nc2ccc(cc2)Br)NC(=O)c3ccccc3Cl,C59771910,inactive
2316,C[C@@H]1c2c(c3ccccc3[nH]2)[C@H](C[NH+]1[C@@H]4CC(=O)N(C4=O)c5cc(c(c(c5)OC)OC)OC)c6ccccc6,C72459850,inactive
2317,CC1CC[NH+](CC1)CCCN2[C@H](C(=O)N(C2=S)c3ccc(cc3)Cl)CC(=O)Nc4ccc(cc4)OC,C20115165,inactive
2318,Cc1c(sc2c1c(nc([nH+]2)COC(=O)c3cccc(c3)S(=O)(=O)NCc4ccccc4)N)C,C09869796,inactive
2319,CC1(C(=O)N(C(=O)N1)CCCC(=O)Nc2nc(cs2)c3ccc4ccccc4c3)C,C22065880,inactive
2320,[H]/N=C\1/C(=C/c2cc(c(c(c2)I)OCCOc3ccc(cc3)C(C)(C)C)OC)/C(=O)N=C4N1N=C(S4)C(C)C,C97959040,inactive
2321,C[NH+](Cc1ccccc1Br)CC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCCC3,C16562790,inactive
2322,COC(=O)COc1c(cc(cc1Br)/C=N/NC(=O)C(c2ccccc2)(c3ccccc3)O)Br,C97961017,inactive
2323,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2=[NH+]C(N(C(=[NH2+])N2)c3ccc(c(c3)Cl)Cl)(C)C,C08652520,inactive
2324,CN1CCN(c2cc(F)c(-c3ccc(C(=O)N(C)C)cc3)cc2Nc2ncnc(Cl)c2N)CC1,CHEMBL5094242,inactive
2325,CC[NH+]1CCc2c(sc(c2C(=O)OC)NC(=O)c3ccc(cc3)S(=O)(=O)N(C)c4ccccc4)C1,C08880878,inactive
2326,CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCC2=C(C)C=C(C)NC2C)c1C)-c1cncnc1,514288,active
2327,CCN(C1CCOCC1)c1cc(Cl)cc(C(=O)NCc2c(CN(C)C)cc(C)[nH]c2=O)c1C,50149903,active
2328,c1cc(ccc1C(=O)N[C@H]2CCC[C@H]2NC(=O)c3ccc(s3)Cl)C4(CC4)C[NH+]5CCCC5,C28822898,inactive
2329,CCC(CC)n1ncc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C3CC3)nc21,CHEMBL5196056,active
2330,CC(C)NC(=O)Nc1ccc(c(c1)CN(Cc2ccc(cc2)F)C(=O)c3cccc(c3)F)[NH+](C)C,C40388997,inactive
2331,Cc1cccn2c1nc(c(c2=O)/C=C/3\C(=O)N(C(=S)S3)CCc4ccc(c(c4)OC)OC)NCCCn5cc[nH+]c5,C05402141,inactive
2332,CC(C)[C@H](C(=O)Nc1nc2c(s1)C[NH+](CC2)Cc3ccccc3)NC(=O)c4ccccc4F,C36648539,inactive
2333,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)[nH]n(C)c2=O)c1C)-c1ccc(nc1)N1CCNCC1,310762,active
2334,Cc1ccc2c(c1)[nH]c(n2)C[NH+](CCN(Cc3[nH]c4ccc(cc4[nH+]3)C)Cc5[nH]c6cc(ccc6n5)C)Cc7[nH]c8ccc(cc8n7)C,C77029766,inactive
2335,CC(C)n1ncc2c(cc(cc12)-c1cccc(CN(C)CCN2CCCC2)c1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325847,active
2336,CC1CCCc2cc(cc(-c3ccc(nc3)N3CCNCC3)c2O1)C(=O)NCc1c(C)cc(C)[nH]c1=O,359790,active
2337,CC(C)C(=O)Nc1nc(cs1)CC(=O)NCc2ccccc2c3ccc(cc3)Cn4cc[nH+]c4,C78417306,inactive
2338,COC(=O)c1ccccc1NC(=S)N[C@@H](C(Cl)(Cl)Cl)NC(=O)c2ccc(cc2)Cl,C03142345,inactive
2339,[H]\N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3ccc(cc3)C)OCC)/C(=O)N=C4N1N=C(S4)c5ccc(cc5)C,C97966236,inactive
2340,c1ccc(cc1)CN2C(=O)[C@@H]3[C@@H](N[C@]4([C@@H]3C2=O)c5cccc(c5NC4=O)Cl)CC6=c7ccccc7=[NH+]C6,C63376037,inactive
2341,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C1CCCCCC1,CHEMBL4535050,active
2342,Cc1cc(C)c(CNC(=O)c2cc3CC(C)(C)Oc3c(Cl)c2)c(=O)[nH]1,359732,active
2343,CC[NH+](CC)CCCN1[C@H](C(=C(C1=O)[O-])C(=O)c2ccc3c(c2)C[C@H](O3)C)c4ccc(c(c4)OCC)OCC,C20325012,inactive
2344,CCCOc1c(cc(cc1I)/C=N/NC(=O)Cn2c3ccccc3c(=O)c4c2cccc4)OC,C04106492,inactive
2345,c1ccc(cc1)C2=c3cc(ccc3=[NH+]C(=O)[C@H]2SCC(=O)Nc4ccc(cc4)Cl)Cl,C39404483,inactive
2346,COc1ccc(c(c1)OC)[C@H]2C(=C(C(=O)N2CCc3ccc(c(c3)OC)OC)O)C(=O)/C=C/c4ccccc4,C35147280,inactive
2347,c1ccc(cc1)[C@@H]2c3ccsc3CCN2CC(=O)N4C[C@@H](Oc5c4cccc5)C(=O)N,C37201839,inactive
2348,CN([C@H]1CC[C@@H](CC1)NC(C)=O)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1cnn(CCN2CCOCC2)c1,172031,active
2349,C[C@H]1C[C@H]2[C@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,C03882055,inactive
2350,CCOc1cc(ccc1OCCOc2ccc(cc2)OC)/C=C\3/C(=[NH2+])N4C(=[NH+]SC4=NC3=O)SC,C20154776,inactive
2351,COc1cc(ccc1OCC(=O)Nc2ccccc2Cl)/C=C(\C#N)/C(=O)Nc3ccccc3Cl,C20922247,inactive
2352,c1ccc(cc1)C[C@@H](C(=O)N2CCC3(CC2)c4c([nH]cn4)CCN3)NC(=O)c5cccs5,C19830329,inactive
2353,Cc1nc2n(n1)c(c(s2)[C@@H](c3cccc(c3)OC)[NH+]4CCN(CC4)C(c5ccccc5)c6ccccc6)O,C22784275,inactive
2354,Cc1cc(Cl)c(CNC(=O)c2cc(Cl)c3OC(C)(Oc3c2C)C2CCC(CC2)N2CC(C2)OC(F)F)c(=O)[nH]1,542481,active
2355,CCOc1cc(cc(c1O)/C=[NH+]\c2ccc(c(c2)O)c3nc4cc(ccc4o3)Cl)Br,C02056232,inactive
2356,CN(Cc1cc(cs1)Br)S(=O)(=O)c2ccc(c(c2)C[NH3+])F,C91286408,inactive
2357,COc1ccc2c(c1)[nH]c3c2CCN4[C@@H]3C[C@H]5[C@@H](C4)C[C@H]([C@@H]([C@H]5C(=O)OC)OC)OS(=O)(=O)c6ccc(cc6)Br,C77284770,inactive
2358,CC(=O)c1ccc(cc1)NC(=O)CSc2nc3ccc(cc3s2)NC(=O)CSc4ccccn4,C08438360,inactive
2359,Cc1c(sc([nH+]1)N)SCc2nnc(o2)c3ccc(s3)Br,C37036964,inactive
2360,c1c(csc1CNS(=O)(=O)c2cc(oc2Br)CO)Br,C91253002,inactive
2361,CC[C@H](C)[NH+](Cc1c(nn(c1Oc2cccc(c2)C)c3ccccc3)C)C[C@@H](C[NH+]4CCOCC4)O,C36345830,inactive
2362,CN1c2c(cc(cc2NC(=O)[C@H]3CCCO3)C(=O)N4CCC5=c6ccccc6=[NH+][C@@H]5C4)N[C@@H]1C7CCC7,C64015212,inactive
2363,CCOc1cc(cc(c1OC(=O)c2cccs2)[N+](=O)[O-])[C@H]3C(=C(OC4=C3C(=O)C[C@H](C4)c5ccco5)N)C#N,C03672539,inactive
2364,Cc1c(c(=O)n(n1C)c2ccccc2)NC(=O)CN(c3ccc(cc3)Cl)S(=O)(=O)c4ccc(cc4)OC,C59844997,inactive
2365,CCOC(=O)c1c2c(sc1NC(=O)[C@@H]3Cc4ccccc4CN3S(=O)(=O)c5cccs5)CCCC2,C03229065,inactive
2366,Cc1cc(ccc1S(=O)(=O)NC[C@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F)F,C38620883,inactive
2367,Cc1ccc(cc1)NC(=O)c2ccccc2NC(=O)C(=O)N/N=C/c3ccc(cc3)OC(=O)c4ccccc4Cl,C04258670,inactive
2368,COc1cc(ccc1OC(=O)c2c(c3ccccc3s2)Cl)/C=N/NC(=O)C(=O)Nc4ccccc4C(=O)Nc5ccccc5,C98228902,inactive
2369,CC(=O)[C@@H]1[C@H](C(=C(C[C@]1(C)O)Nc2ccc(cc2)Br)C(=O)C)c3ccc(c(c3)OC)OC,C01026800,inactive
2370,CCc1ccc(cc1)[C@@H]2C(=C(OC(=C2C(=O)OC)CSc3c(cc4c([nH+]3)CCC4)C#N)N)C#N,C08451229,inactive
2371,CC(C)Nc1cc2c([nH+]c1)N([C@@H]([C@@H]2NC(=O)CCOC)C(=O)OC)CCC3=c4ccccc4=[NH+]C3,C63993610,inactive
2372,CCOC(=O)c1ccc(cc1)/N=C\2/N(C(=O)[C@@H](S2)CC(=O)Nc3ccc(cc3)C(=O)OC)CCc4ccc(cc4)OC,C97960365,inactive
2373,C[C@@H]1CC[C@H]([C@@H](C1)OC[C@@H](C[NH+]2CCC(CC2)CN3C(=O)c4cccc5c4c(ccc5)C3=O)O)C(C)C,C08431523,inactive
2374,COc1ccc(cc1OC)[C@H]2C[C@H](n3c(c(cn3)C(=O)N4CCN(CC4)c5ccccc5Cl)N2)C(F)(F)F,C98023213,inactive
2375,CCN(C1C[C@@H](C)N[C@H](C)C1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCNCC2)nc1,601717,active
2376,CCc1ccccc1NC(=O)C(=O)NC[C@H](c2ccc3c(c2)OCO3)[NH+]4CCN(CC4)c5ccccc5F,C38621077,inactive
2377,C[NH+]1CCc2c(sc(c2C(=O)N)NC(=O)[C@H]3CCCN3S(=O)(=O)c4ccc(cc4)OC)C1,C08868986,inactive
2378,COc1ccc(cc1)C(=O)Nc2ccccc2C(=O)N[C@H](Cc3ccc(cc3)O)C(=O)Nc4ccc(cc4)OC,C06924840,inactive
2379,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cn2ccc(cc2n1)-c1ccc(nc1)N1CCN(CC1)C(C)C,50536602,inactive
2380,CCCCCCOc1ccc(cc1)N2C(=O)C[C@@H](C2=O)SC(=[NH2+])N/N=C(\C)/c3ccc(cc3)O,C59489386,inactive
2381,c1ccc(cc1)C2=N[C@@H](S[C@H]2c3[nH]ccn3)NC(=O)/C=C/c4ccc5c(c4)OCCO5,C39930179,inactive
2382,[H]/N=C\1/C(=C\c2c(nc3n2ccs3)c4ccc(cc4)Cl)/C(=O)N=C5N1N=C(S5)S(=O)(=O)C,C09243536,inactive
2383,CC(=O)N1[C@@H](CS[C@H]1c2ccccc2O)C(=O)N3CCCCC3,C04699300,inactive
2384,Cc1cc(C)c(CNC(=O)c2cc3CC(C)(C)Oc3c(c2)-c2ccc(CN3CCOCC3)cc2)c(=O)[nH]1,359739,active
2385,C[C@H](C(=O)Nc1ccc(cc1)Br)[NH2+]Cc2nnc3n2cc(cc3Cl)C(F)(F)F,C09530670,inactive
2386,CN(C)c1ccc(cc1)[C@H](CNC(=O)C(=O)Nc2ccc(cc2)N(C)C)[NH+]3CCCC3,C05349681,inactive
2387,CCN(C1CCOCC1)c1cc(\C=C\c2ccc(CN3C[C@@H]4C[C@H]3CO4)c(F)c2)cc(C(=O)NCc2c(C)c3CCCCc3[nH]c2=O)c1C,50544767,active
2388,Cc1cc[nH+]c(c1)N[C@@H](c2ccccc2OC)c3c(c(sc3NC(=O)c4ccco4)C)C,C38547553,inactive
2389,[H]/N=C\1/C(=C/c2cc(c(c(c2)Br)OCCOc3ccccc3)OC)/C(=O)N=C4N1N=C(S4)c5ccc(cc5)C,C08494646,inactive
2390,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(CC2)NC2(COC2)C(F)(F)F)c2ccccc12,575006,active
2391,CCN(c1cc(-c2ccc(CN3CCCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3697459,active
2392,CCCCN1c2ccccc2[C@@]3(C1=O)C(=C(C(=O)N3CC[NH+](C)C)[O-])C(=O)c4cccc(c4)S(=O)(=O)N(C)C,C98046807,inactive
2393,Cc1cc(C)c(CN2CCc3ccc(OC(C)C)c(Cl)c3C2=O)c(=O)[nH]1,CHEMBL3928387,active
2394,CC[C@@H]1[C@@]([C@@H]([C@H](/N=C\2/[C@H](C[C@@](O2)([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@@H]3C[C@]([C@@H]([C@H](O3)C)O)(C)OC)C)O[C@@H]4[C@@H]([C@H](C[C@H](O4)C)[NH+](C)C)O)C)C)C)O)(C)O,C85867008,inactive
2395,Cc1ccc(cc1)S(=O)(=O)N2CCN([C@@H]2c3ccc(cc3)OC)C(=O)CSc4[nH]c5cc(ccc5n4)[N+](=O)[O-],C98007985,inactive
2396,COCCN(CC(=O)N(CCc1c[nH]c2c1cccc2)Cc3ccc(cc3)C(F)(F)F)S(=O)(=O)c4cccc5c4nccc5,C98017859,inactive
2397,CCN(C1CCOCC1)c1scc(C(=O)NCc2c(C)[nH]c(C)cc2=O)c1C,227710,active
2398,Cc1ccc(c(c1)OCCCn2c3ccccc3[nH+]c2[C@H](C)NC(=O)Cc4ccc(c(c4)OC)OC)C(C)C,C40195110,inactive
2399,CCOc1cc(ccc1OCc2ccccc2)c3cc(nc(c3C#N)SCC(=O)Nc4ccc(cc4)C(=O)OCC)c5ccccc5,C08445963,inactive
2400,COC(=O)c1ccccc1NC(=O)CSc2nc3ccc(cc3s2)/[NH+]=C/c4ccccc4O,C59505816,inactive
2401,c1ccc(c(c1)C[NH2+][C@@H]2CC(=O)N(C2=O)c3ccc(cc3)N4C(=O)C[C@H](C4=O)NCc5ccccc5F)F,C17166613,inactive
2402,Cc1ccc(c2c1CCC2)Oc3c(ccc[nH+]3)NS(=O)(=O)c4ccc(c(c4)Cl)NC(=O)C,C01030099,inactive
2403,C[NH+]1CCN(CC1)S(=O)(=O)c2ccc(cc2)NC(=S)NC(=O)/C=C/c3cccc4c3cccc4,C08442676,inactive
2404,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(CC2)NC2COC2)c2ncncc12,574919,active
2405,CCOc1ccc(cc1C[NH+]2C[C@H]3C[C@@H](C2)c4cccc(=O)n4C3)/C=N/NC(=O)c5c(cn(n5)C)I,C33355952,inactive
2406,c1ccc2=[NH+]CC(=c2c1)CCCC(=O)OCC(=O)N[C@H]3[C@@H](C4=C(S3)CCC4)C(=O)N,C63896802,inactive
2407,C[C@@H](C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2)Sc3[nH+]c(cn3N)c4ccccc4,C08725028,inactive
2408,COc1cc(ccc1OCc2ccccc2)[C@H]3C(=C(C(=O)N3CCCn4cc[nH+]c4)[O-])C(=O)c5cc6ccccc6o5,C08566444,inactive
2409,c1ccc(cc1)C[C@@H](C(=O)N2CCC3(CC2)c4c([nH]c[nH+]4)CC[NH2+]3)NC(=O)c5cccc(c5)F,C09130708,inactive
2410,Cc1cc(c(n1c2cc(ccc2Cl)Cl)C)/C=N\NC(=O)C(=O)NCCc3ccc(c(c3)OC)OC,C83316493,inactive
2411,Cc1cccc(c1)COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@@H]3c4ccc(cc4)Br)CCCn5cc[nH+]c5)O,C98046683,inactive
2412,C/C(=C/1\C(=NN(C1=O)[C@H]2Nc3ccccc3S2)CSc4ccc(cc4)Cl)/NCCc5c[nH]c[nH+]5,C53631718,inactive
2413,Cc1ccc(cc1)/C(=N/NC(=O)CCCSc2nnc(n2N)c3ccc(cc3)Br)/C,C58991040,inactive
2414,CNC(=O)[C@H]1CCCCN1C(=O)c2csc(n2)c3ccccc3,C65434817,inactive
2415,COc1cccc(c1OCc2ccc(cc2Cl)Cl)C[NH2+]CCNc3ccc(cc3Cl)[N+](=O)[O-],C16228243,inactive
2416,C/C(=N\NC(=[NH2+])S[C@H]1CC(=O)N(C1=O)c2ccc(cc2)C(=O)OC)/c3ccc(cc3)c4ccccc4,C59489410,inactive
2417,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)OS(=O)(=O)c3ccc(cc3)C)C(=O)N/N=C\c4ccc(cc4)Br,C98001611,inactive
2418,Cc1ccccc1NC(=O)CSc2[nH+]cc(c(n2)N)S(=O)(=O)c3ccc(s3)Cl,C17135958,inactive
2419,CCCCC(=O)N(c1ccccc1Cl)[C@H](c2ccccc2O)C(=O)NCS(=O)(=O)c3ccc(cc3)C,C36550711,inactive
2420,CC(C)CC[C@@H](c1c2c(sc1n3cccc3)C[NH+](CC2)C)NC(=O)NC45CC6CC(C4)CC(C6)C5,C20532180,inactive
2421,c1ccc(c(c1)CNC(=O)CCCCCn2c(=O)c3c(ccs3)n(c2=O)Cc4cc(=O)n5ccccc5n4)Cl,C97986763,inactive
2422,Cc1ccc(cc1)S(=O)(=O)c2c(sc(n2)N[C@H]3CCS(=O)(=O)C3)Cl,C04160010,inactive
2423,CSc1cc(C)n(C)c(=O)c1CN1CCNc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,CHEMBL5088474,active
2424,CCN1CCN(Cc2c(OC)cc(C)[nH]c2=O)C(=O)c2c(Cl)c(cc(Cl)c12)-c1c(C)noc1C,50586161,active
2425,COc1ccc(cc1)c2c3c4n(c(nn4c2C(=S)Nc5ccc(cc5)Br)CNc6ccc(cc6)Br)CCCC3,C97999414,inactive
2426,Cc1ccc(cc1)S(=O)(=O)N(CC(=O)N/[NH+]=C/c2c3ccccc3ccc2O)c4ccc(cc4C)Cl,C14166373,inactive
2427,CC(C)(C)n1c(nnn1)[C@@H](c2cc3cc(c(cc3[nH]c2=O)OC)OC)[NH+](Cc4ccc[nH+]c4)Cc5ccco5,C06014891,inactive
2428,COc1ccc(cn1)-c1cc(cc2CC(C)Oc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,359762,active
2429,CC1(Cc2c(c(sc2C([NH2+]1)(C)C)NC(=O)CCCS(=O)(=O)c3ccc(cc3)Cl)C#N)C,C23944239,inactive
2430,Cc1nnc(s1)NC(=O)CSc2[nH+]cc(n2c3cccc(c3)Cl)c4ccc(c(c4)Cl)Cl,C44087405,inactive
2431,COC(c1cc(Cl)c2CCN(Cc3c(OC)cc(C)[nH]c3=O)C(=O)c2c1Cl)C1(C)COC1,50246921,active
2432,CCCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3697449,active
2433,C[C@@H]1C[C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](C[C@@]3(CO3)C(=O)[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)[C@@H]([C@@H]([C@@H]2C)O[C@@H]4C[C@@H]([C@@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)[NH+](C)C,C08101155,inactive
2434,CCOc1ccc(cc1OC)[C@@H]2c3c(n[nH]c3C(=O)N2[C@@H]4CCS(=O)(=O)C4)c5cc(cc(c5O)C)C,C38702102,inactive
2435,c1ccc2c(c1)/C(=C\Nc3ccc(cc3)S(=O)(=O)N4CCCCC4)/C(=O)N(C2=O)c5ccc(cn5)Cl,C06251824,inactive
2436,C[C@H]1CCCC[C@H]1[NH2+][C@@H]2CC(=O)N(C2=O)c3ccc(cc3)N4C(=O)C[C@H](C4=O)N[C@@H]5CCCC[C@@H]5C,C13388266,inactive
2437,CNC(=S)N1[C@H](CC(=N1)[C@H]2C(=c3cc(ccc3=[NH+]C2=O)Cl)c4ccccc4)c5ccc(cc5)OC,C39988962,inactive
2438,CC[C@@H](C)N1C(=O)/C(=C/c2c(nc3c(cccn3c2=O)C)N4CCNC(=O)[C@@H]4CC(=O)OCC)/SC1=S,C38151026,inactive
2439,CC(=O)N1[C@@H](CS[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)O)O)CO,C33797428,inactive
